ダム番号,ダム名,水系名,河川名,都道府県コード,都道府県名
1074,小渕防災溜池,木曾川,久々利川,21,岐阜県
1075,久瀬ダム,木曾川,揖斐川,21,岐阜県
1076,谷山防災溜池,木曾川,谷山川,21,岐阜県
1077,真名田防災溜池,木曾川,大庭川,21,岐阜県
1079,双六ダム,神通川,双六川,21,岐阜県
1080,椿原ダム,庄川,庄川,21,岐阜県
1081,打保ダム,神通川,宮川,21,岐阜県
1082,坂上ダム,神通川,宮川,21,岐阜県
1083,朝日ダム,木曾川,飛騨川,21,岐阜県
1084,丸山ダム（元）,木曾川,木曾川,21,岐阜県
1085,秋神ダム,木曾川,秋神川,21,岐阜県
1086,東上田ダム,木曾川,飛騨川,21,岐阜県
1087,角川ダム,神通川,宮川,21,岐阜県
1088,鳩谷ダム,庄川,庄川,21,岐阜県
1089,神徳防災ダム,庄内川,中沢川,21,岐阜県
1090,椛の湖溜池,木曾川,付知川,21,岐阜県
1091,飯野溜池,木曾川,阿木川,21,岐阜県
1092,竹折防災ダム,庄内川,竹折川,21,岐阜県
1094,松野ダム,木曾川,可児川,21,岐阜県
1095,御母衣ダム,庄川,庄川,21,岐阜県
1096,横山ダム（元）,木曾川,揖斐川,21,岐阜県
1097,久々野ダム,木曾川,飛騨川,21,岐阜県
1098,逆川防災ダム,庄内川,逆川,21,岐阜県
1099,大白川ダム,庄川,大白川,21,岐阜県
1100,白水ダム,庄川,白水谷,21,岐阜県
1101,新猪谷ダム,神通川,高原川,21,岐阜県
1102,定林寺防災ダム,庄内川,定林寺川,21,岐阜県
1103,小沢溜池,木曾川,湯壺川,21,岐阜県
1104,伊自良溜池,木曾川,伊自良川,21,岐阜県
1105,高根第一ダム,木曾川,飛騨川,21,岐阜県
1106,高根第二ダム,木曾川,飛騨川,21,岐阜県
1107,椋実防災ダム,庄内川,椋の実川,21,岐阜県
1109,宮川防災ダム,神通川,宮川,21,岐阜県
1110,大黒谷ダム,庄川,尾上郷川,21,岐阜県
1111,深谷ダム,神通川,小八賀川,21,岐阜県
1112,下小鳥ダム,神通川,小鳥川,21,岐阜県
1113,久々野防災ダム,木曾川,無数河川,21,岐阜県
1114,加子母防災ダム,木曾川,飛騨川支流白川,21,岐阜県
1115,馬瀬川第二ダム,木曾川,馬瀬川,21,岐阜県
1116,岩屋ダム,木曾川,馬瀬川,21,岐阜県
1117,前沢ダム,木曾川,前沢川,21,岐阜県
1118,日吉防災ダム,庄内川,日吉川,21,岐阜県
1119,蜂屋ダム,木曾川,木曽川用水,21,岐阜県
1120,打上調整池,木曾川,東谷川,21,岐阜県
1121,兼平防災ダム,庄内川,兼平川,21,岐阜県
1122,不破北部防災ダム,木曾川,岩手川,21,岐阜県
1123,山田防災ダム,神通川,山田川,21,岐阜県
1124,田沢防災ダム,庄内川,田沢川,21,岐阜県
1125,上大須ダム,木曾川,根尾東谷川,21,岐阜県
1126,川浦ダム,木曾川,西ヶ洞谷川,21,岐阜県
1127,阿木川ダム,木曾川,阿木川,21,岐阜県
1128,阿多岐ダム,木曾川,阿多岐川,21,岐阜県
1129,丹生川ダム,神通川,荒城川,21,岐阜県
1130,徳山ダム,木曾川,揖斐川,21,岐阜県
1132,内ケ谷ダム,木曾川,亀尾島川,21,岐阜県
1133,小里川ダム,庄内川,小里川,21,岐阜県
1136,新丸山ダム（再）,木曾川,木曾川,21,岐阜県
1137,川浦鞍部ダム,木曾川,西ヶ洞谷川,21,岐阜県
2920,大島ダム,神通川,大八賀川,21,岐阜県
2952,岩村ダム,木曾川,富田川,21,岐阜県
3013,大ヶ洞ダム,木曾川,大ヶ洞川,21,岐阜県
3059,横山ダム（再）,木曾川,揖斐川,21,岐阜県
3083,中野方ダム,木曾川,中野方川,21,岐阜県
3227,上飯田調整池,木曾川,木曽川用水,21,岐阜県
3312,水無瀬ダム,木曾川,水無瀬川,21,岐阜県
3436,根の上湖,木曾川,百々川,21,岐阜県
3437,姥ヶ洞溜池,木曾川,吉田川,21,岐阜県
3438,大洞防災ダム,木曾川,吉田川,21,岐阜県
3589,椛の湖溜池副堤,木曾川,付知川,21,岐阜県
3629,藤古川ダム,木曾川,藤古川,21,岐阜県
1144,宝谷池,太田川,初馬川,22,静岡県
1149,田代調整池第二ダム,大井川,大井川,22,静岡県
1152,千頭ダム,大井川,寸又川,22,静岡県
1153,大井川ダム,大井川,大井川,22,静岡県
1154,寸又川ダム,大井川,寸又川,22,静岡県
1155,大間ダム,大井川,寸又川,22,静岡県
1156,谷田大池,菊川,牛淵川,22,静岡県
1157,境川ダム,大井川,境川,22,静岡県
1159,桜木池,太田川,垂木川,22,静岡県
1160,佐久間ダム（元）,天竜川,天竜川,22,静岡県
1161,奥泉ダム,大井川,大井川,22,静岡県
1162,井川ダム,大井川,大井川,22,静岡県
1163,秋葉ダム,天竜川,天竜川,22,静岡県
1164,丹野ダム,菊川,丹野川,22,静岡県
1165,西大谷ダム,弁財天川,西大谷川,22,静岡県
1166,笹間川ダム,大井川,笹間川,22,静岡県
1167,畑薙第二ダム,大井川,大井川,22,静岡県
1168,畑薙第一ダム,大井川,大井川,22,静岡県
1169,大代川農地防災ダム,大井川,大代川,22,静岡県
1170,原野谷川ダム,太田川,原野谷川,22,静岡県
1171,水窪ダム,天竜川,戸中川,22,静岡県
1172,東富士ダム,酒匂川,抜川,22,静岡県
1173,大倉川ダム,富士川,大倉川,22,静岡県
1174,船明ダム,天竜川,天竜川,22,静岡県
1175,都田川ダム,都田川,都田川,22,静岡県
1176,奥野ダム,伊東大川,伊東大川,22,静岡県
1178,長島ダム,大井川,大井川,22,静岡県
1179,赤石ダム,大井川,赤石沢,22,静岡県
3014,太田川ダム,太田川,太田川,22,静岡県
3125,青野大師ダム,青野川,鈴野川,22,静岡県
3326,佐久間ダム（再）,天竜川,天竜川,22,静岡県
3338,奥山中池,菊川,西方川,22,静岡県
3371,中島ダム,鮎沢川,中島川,22,静岡県
3372,小笠池,菊川,下小笠川,22,静岡県
3440,内谷池,菊川,内谷川,22,静岡県
3596,横沢川第二ダム,大井川,横沢川,22,静岡県
3628,長瀬ダム,狩野川,長瀬川,22,静岡県
1108,矢作ダム（元）,矢作川,矢作川,23,愛知県
1199,越戸ダム,矢作川,矢作川,23,愛知県
1204,馬ヶ城ダム,庄内川,瀬戸川,23,愛知県
1205,柳沢池,矢作川,飯野川,23,愛知県
1209,大井池,矢作川,広田川,23,愛知県
1211,豊岡池（元）,西田川,山林川,23,愛知県
1214,水月新池,庄内川,水野川,23,愛知県
1217,大坂池,川尻川,川尻川,23,愛知県
1218,宝地池,豊川,宝川,23,愛知県
1219,宇連ダム,豊川,宇連川,23,愛知県
1220,三好池,木曾川,愛知用水,23,愛知県
1221,東郷調整池,境川,前川,23,愛知県
1222,羽布ダム,矢作川,巴川,23,愛知県
1223,初立池,豊川,豊川,23,愛知県
1224,佐布里ダム,木曾川,愛知用水,23,愛知県
1225,大野頭首工,豊川,宇連川,23,愛知県
1226,駒場池,豊川,豊川,23,愛知県
1227,矢作第二ダム,矢作川,矢作川,23,愛知県
1228,木曽川大堰,木曾川,木曾川,23,愛知県
1229,新豊根ダム,天竜川,大入川,23,愛知県
1230,富永ダム,矢作川,富永川,23,愛知県
1231,黒田ダム（再）,矢作川,黒田川,23,愛知県
1232,八幡調整池,,八幡川,23,愛知県
1233,琴沢調整池,,琴沢川,23,愛知県
1235,大島ダム,豊川,大島川,23,愛知県
1236,万場調整池,豊川,豊川,23,愛知県
1237,大原調整池,豊川,豊川,23,愛知県
1240,設楽ダム,豊川,豊川,23,愛知県
1241,前山ダム,矢田川,前山川,23,愛知県
1242,入鹿池（再）,木曾川,五条川,23,愛知県
3000,蒲郡調整池（再）,西田川,山林川,23,愛知県
3042,雨山ダム,矢作川,雨山川,23,愛知県
3126,木瀬ダム,矢作川,木瀬川,23,愛知県
3442,五ヶ村池,内津川,五ヶ村川,23,愛知県
3655,恩賜池,矢作川,丸山川,23,愛知県
3656,新池,矢作川,広見川,23,愛知県
3703,矢作ダム（再）,矢作川,矢作川,23,愛知県
1245,坂東溜,木曾川,肱江川,24,三重県
1256,大平池,淀川,滝川,24,三重県
1280,惣谷ダム,雲出川,大村川,24,三重県
1282,中沖池,宮川,中沖川,24,三重県
1287,二俣ダム,雲出川,城立川,24,三重県
1290,山郷谷池,安濃川,穴倉川,24,三重県
1291,持越池,宮川,宮川,24,三重県
1292,小桂池,宮川,藤川,24,三重県
1293,田代池,淀川,滝川,24,三重県
1296,大正池,淀川,河合川,24,三重県
1297,寺谷池,淀川,服部川,24,三重県
1298,下大沢池,淀川,日川,24,三重県
1299,唐川池,淀川,予野川,24,三重県
1300,員弁大池,員弁川,戸上川,24,三重県
1301,虻野池,櫛田川,虻野谷川,24,三重県
1303,榊原池,雲出川,榊原川,24,三重県
1304,滝谷池,淀川,河合川,24,三重県
1305,河内ダム,加茂川,鳥羽河内川,24,三重県
1306,宮川ダム,宮川,宮川,24,三重県
1307,竹谷池,淀川,柘植川,24,三重県
1308,クチスボダム,銚子川,又口川,24,三重県
1309,不動谷ダム,宮川,不動谷川,24,三重県
1310,松尾ダム,加茂川,松尾川,24,三重県
1311,山郷大池,員弁川,猪入谷川,24,三重県
1312,七色ダム,新宮川,北山川,24,三重県
1313,小森ダム,新宮川,北山川,24,三重県
1314,三瀬谷ダム,宮川,宮川,24,三重県
1315,伊坂ダム,河道外,,24,三重県
1316,青蓮寺ダム,淀川,青蓮寺川,24,三重県
1317,君ヶ野ダム,雲出川,八手俣川,24,三重県
1318,神路ダム,磯辺川,磯辺川,24,三重県
1319,真泥ダム,淀川,日野川,24,三重県
1320,片田ダム,雲出川,長野川,24,三重県
1321,滑湖,雲出川,中村川,24,三重県
1322,山村ダム,朝明川,宇奈川,24,三重県
1323,中里ダム,員弁川,大平川,24,三重県
1324,宮川調整池,朝明川,田口川,24,三重県
1325,菰野調整池,三滝川,赤川,24,三重県
1326,加佐登調整池,鈴鹿川,椎山川,24,三重県
1327,鳥羽河内ダム,加茂川,鳥羽河内川,24,三重県
1329,長良川河口堰,木曾川,長良川,24,三重県
1330,比奈知ダム,淀川,名張川,24,三重県
1331,蓮ダム,櫛田川,蓮川,24,三重県
1332,安濃ダム,安濃川,安濃川,24,三重県
1333,川上ダム,淀川,前深瀬川,24,三重県
1334,西米の川ダム,淀川,米之川,24,三重県
3084,滝川ダム,淀川,滝川,24,三重県
3263,斎宮調整池,河道外,,24,三重県
1347,大熊池,淀川,野洲川,25,滋賀県
1348,淡海池,淀川,石田川,25,滋賀県
1351,犬上川ダム,淀川,犬上川,25,滋賀県
1353,野洲川ダム（元）,淀川,野洲川,25,滋賀県
1354,鎌掛池,淀川,日野川,25,滋賀県
1355,芹川ダム,淀川,芹川,25,滋賀県
1356,大原ダム（元）,淀川,大原川,25,滋賀県
1357,今郷池,淀川,野洲川,25,滋賀県
1358,日野川ダム,淀川,日野川,25,滋賀県
1359,石田川ダム,淀川,石田川,25,滋賀県
1360,奥山ダム,淀川,一ノ瀬川,25,滋賀県
1361,永源寺ダム,淀川,愛知川,25,滋賀県
1362,宇曽川ダム,淀川,宇曽川,25,滋賀県
1363,琵琶湖開発,淀川,琵琶湖,25,滋賀県
1364,青土ダム,淀川,野洲川,25,滋賀県
1365,姉川ダム,淀川,姉川,25,滋賀県
1366,蔵王ダム,淀川,日野川,25,滋賀県
1367,大戸川ダム,淀川,大戸川,25,滋賀県
3195,野洲川ダム（再）,淀川,野洲川,25,滋賀県
3335,頓宮池,淀川,淀川,25,滋賀県
3584,日渓溜,淀川,,25,滋賀県
3601,日野川脇ダム,淀川,日野川,25,滋賀県
3625,大原ダム（再）,淀川,大原川,25,滋賀県
1378,西ヶ谷池（元）,淀川,三俣川,26,京都府
1380,廻り池,淀川,千歳川,26,京都府
1381,新北谷池,由良川,北谷川,26,京都府
1382,富栄池,淀川,古川,26,京都府
1385,升谷大谷池,由良川,大谷川,26,京都府
1386,由良川ダム,由良川,由良川,26,京都府
1391,昭和池,淀川,曽我谷川,26,京都府
1392,豊昌池,由良川,安栖里川,26,京都府
1393,岸谷ダム,与保呂川,岸谷川,26,京都府
1394,大野池,竹野川,大谷川,26,京都府
1395,火の口谷池,由良川,才原川,26,京都府
1398,九鬼ヶ谷池,由良川,由良川,26,京都府
1399,世木ダム,淀川,桂川,26,京都府
1400,豊富用水池,由良川,榎原川,26,京都府
1401,大正池（元）,淀川,玉川,26,京都府
1402,大野ダム,由良川,由良川,26,京都府
1403,天ヶ瀬ダム（元）,淀川,宇治川,26,京都府
1404,和知ダム,由良川,由良川,26,京都府
1405,高山ダム,淀川,名張川,26,京都府
1406,喜撰山ダム,淀川,寒谷川,26,京都府
1407,日吉ダム,淀川,桂川,26,京都府
3025,天ヶ瀬ダム（再）,淀川,宇治川,26,京都府
3170,畑川ダム,由良川,畑川,26,京都府
3253,西ヶ谷ダム（再）,淀川,三俣川,26,京都府
3269,大正池（再）,淀川,玉川,26,京都府
3631,畑川脇ダム,由良川,畑川,26,京都府
1419,寒谷池,淀川,天野川,27,大阪府
1421,大正池,石津川,石津川,27,大阪府
1422,光明池本堤（元）,大津川,槙尾川,27,大阪府
1423,大野池,大津川,槙尾川,27,大阪府
1424,豊浦山池,淀川,恩智川,27,大阪府
1425,鳥取池,男里川,荒砥川,27,大阪府
1426,沢池,男里川,番川,27,大阪府
1429,稲倉池,佐野川,稲倉川,27,大阪府
1430,逢帰ダム,大川,大川,27,大阪府
1431,永楽ダム,見出川,見出川,27,大阪府
1432,堀河ダム,男里川,堀河川,27,大阪府
1433,寺ヶ池,大和川,石川,27,大阪府
1435,滝ノ池,樫井川,大山谷川,27,大阪府
1436,滝畑ダム,大和川,石川,27,大阪府
1437,箕面川ダム,淀川,箕面川,27,大阪府
1438,安威川ダム,淀川,安威川,27,大阪府
1440,狭山池ダム（再）,大和川,西除川,27,大阪府
3127,新滝の池,樫井川,樫井川,27,大阪府
3325,大谷池（再）,男里川,荒砥川,27,大阪府
3610,光明池本堤（再）,大津川,槙尾川,27,大阪府
3611,光明池副堤(元),大津川,槙尾川,27,大阪府
3612,光明池副堤(再),大津川,槙尾川,27,大阪府
1444,記念池,加古川,上比延谷川,28,兵庫県
1464,布引五本松ダム（元）,生田川,生田川,28,兵庫県
1465,立ヶ畑ダム,新湊川,石井川,28,兵庫県
1466,草木ダム,揖保川,草木川,28,兵庫県
1467,千苅ダム,武庫川,羽束川,28,兵庫県
1469,大城池,洲本川,鮎屋川,28,兵庫県
1470,上田池ダム,三原川,上田川,28,兵庫県
1471,昭和池,加古川,三草川,28,兵庫県
1472,猪ノ鼻ダム,洲本川,猪鼻川,28,兵庫県
1473,山田池,加古川,一ノ瀬谷川,28,兵庫県
1474,昭和池,浦川,鵜崎川,28,兵庫県
1475,観音寺池,円山川,菅川,28,兵庫県
1476,鴨川ダム,加古川,鴨川,28,兵庫県
1477,桜池,武庫川,有野川,28,兵庫県
1478,栗栖池,揖保川,栗栖川,28,兵庫県
1479,引原ダム,揖保川,引原川,28,兵庫県
1480,船木池,加古川,東条川,28,兵庫県
1481,入江ダム,矢田川,湯舟川,28,兵庫県
1482,長谷大池,由良川,竹田川,28,兵庫県
1483,安政池,加古川,東条川,28,兵庫県
1484,竹原ダム,洲本川,竹原川,28,兵庫県
1485,大日川ダム,三原川,大日川,28,兵庫県
1486,平荘第１ダム,加古川,加古川,28,兵庫県
1487,北山第１ダム,夙川,夙川,28,兵庫県
1488,北山第４ダム,夙川,夙川,28,兵庫県
1489,初尾川ダム,洲本川,初尾川,28,兵庫県
1490,鮎屋川ダム,洲本川,鮎屋川,28,兵庫県
1492,八幡谷ダム,加古川,籾井川,28,兵庫県
1493,鍔市ダム,加古川,鍔市川,28,兵庫県
1494,生野ダム,市川,市川,28,兵庫県
1495,大杉ダム,由良川,大杉川,28,兵庫県
1496,谷山ダム,楠本川,楠本川,28,兵庫県
1497,常盤ダム,常盤川,野島川,28,兵庫県
1498,黒川ダム,市川,黒川,28,兵庫県
1499,多々良木ダム,円山川,多々良木川,28,兵庫県
1500,諭鶴羽ダム,三原川,諭鶴羽川,28,兵庫県
1501,深谷ダム,武庫川,逆瀬川,28,兵庫県
1502,丸山ダム,武庫川,船坂川,28,兵庫県
1503,川下川ダム,武庫川,川下川,28,兵庫県
1504,糀屋ダム,加古川,仕出原川,28,兵庫県
1505,菅生ダム（元）,夢前川,菅生川,28,兵庫県
1506,猪鼻第２ダム,洲本川,猪鼻川,28,兵庫県
1507,天王ダム,新湊川,天王谷川,28,兵庫県
1508,権現第１ダム,加古川,権現川,28,兵庫県
1509,神谷ダム,市川,神谷川,28,兵庫県
1510,青野ダム,武庫川,青野川,28,兵庫県
1511,一庫ダム,淀川,一庫大路次川,28,兵庫県
1512,藤岡ダム,加古川,藤岡川,28,兵庫県
1513,安富ダム,揖保川,林田川,28,兵庫県
1514,呑吐ダム,加古川,山田川,28,兵庫県
1515,大川瀬ダム,加古川,東条川,28,兵庫県
1517,太田第一ダム,市川,太田川,28,兵庫県
1518,長谷ダム,市川,犬見川,28,兵庫県
1519,石井ダム,新湊川,鳥原川,28,兵庫県
1520,安室ダム,千種川,安室川,28,兵庫県
1521,加古川大堰,加古川,加古川,28,兵庫県
1522,大谷池,楠本川,楠本川,28,兵庫県
1523,大日ダム,三原川,三原川,28,兵庫県
1524,牛内ダム,三原川,三原川,28,兵庫県
1525,成相ダム,三原川,三原川,28,兵庫県
1526,北富士ダム,三原川,三原川,28,兵庫県
1527,河内ダム,浦川,浦川,28,兵庫県
1528,天川第２ダム,天川,天川,28,兵庫県
1529,太田第二ダム,市川,太田川,28,兵庫県
1530,太田第三ダム,市川,太田川,28,兵庫県
1531,太田第四ダム,市川,太田川,28,兵庫県
1532,太田第五ダム,市川,太田川,28,兵庫県
2921,本庄川ダム,本庄川,本庄川,28,兵庫県
2954,金出地ダム,千種川,鞍居川,28,兵庫県
2959,黒石ダム,加古川,黒石川,28,兵庫県
3015,長谷ダム,千種川,長谷川,28,兵庫県
3045,三宝ダム,由良川,三井庄川,28,兵庫県
3085,大路ダム,円山川,大路川,28,兵庫県
3128,与布土ダム,円山川,与布土川,28,兵庫県
3129,大町大池,円山川,東河川,28,兵庫県
3172,但東ダム,円山川,横谷川,28,兵庫県
3209,みくまりダム,加古川,三熊川,28,兵庫県
3234,栗柄ダム,由良川,滝の尻川,28,兵庫県
3244,永井谷ダム,明石川,永井谷川,28,兵庫県
3292,室谷ダム,明石川,伊川,28,兵庫県
3308,柿ノ木谷池ダム,三原川,柿ノ木谷川,28,兵庫県
3330,布引五本松ダム（再）,生田川,生田川,28,兵庫県
3331,平荘第２ダム,加古川,加古川,28,兵庫県
3332,平荘第３ダム,加古川,加古川,28,兵庫県
3333,権現第３ダム,加古川,権現川,28,兵庫県
3367,佐仲ダム,加古川,小坂川,28,兵庫県
3380,小池ダム,明石川,伊川,28,兵庫県
3381,大戸口ダム,明石川,伊川,28,兵庫県
3382,南谷口ダム,明石川,南谷口川,28,兵庫県
3458,徳畑ダム,加古川,野州川,28,兵庫県
3459,茂利ダム,加古川,仕出原川,28,兵庫県
3588,山田ダム,武庫川,山田川,28,兵庫県
3622,菅生ダム（再）,夢前川,菅生川,28,兵庫県
1551,白川溜池（元）,大和川,高瀬川,29,奈良県
1552,本郷溜池,淀川,本郷川,29,奈良県
1553,九尾ダム,新宮川,天の川,29,奈良県
1555,広芝池,淀川,芳野川,29,奈良県
1556,川迫ダム,新宮川,天の川,29,奈良県
1557,高山溜池,大和川,富雄川,29,奈良県
1558,倉橋溜池（元）,大和川,粟原川,29,奈良県
1559,猿谷ダム,新宮川,熊野川,29,奈良県
1561,風屋ダム,新宮川,十津川,29,奈良県
1562,二津野ダム,新宮川,十津川,29,奈良県
1563,坂本ダム,新宮川,東ノ川,29,奈良県
1564,津風呂ダム,紀の川,津風呂川,29,奈良県
1565,池原ダム,新宮川,北山川,29,奈良県
1566,須川ダム,淀川,前川,29,奈良県
1567,大迫ダム,紀の川,紀の川,29,奈良県
1568,室生ダム,淀川,宇陀川,29,奈良県
1569,天理ダム,大和川,布留川,29,奈良県
1570,瀬戸ダム,新宮川,瀬戸谷川,29,奈良県
1571,旭ダム,新宮川,旭川,29,奈良県
1572,白川ダム（再）,大和川,高瀬川,29,奈良県
1573,初瀬ダム,大和川,大和川,29,奈良県
1574,一の木ダム,紀の川,古田川,29,奈良県
1577,上津ダム,淀川,名張川支流,29,奈良県
1578,岩井川ダム,大和川,岩井川,29,奈良県
1579,大滝ダム,紀の川,紀の川,29,奈良県
1580,布目ダム,淀川,布目川,29,奈良県
1582,宮奥ダム,淀川,宇陀川,29,奈良県
3086,倉橋防災ダム（再）,大和川,粟原川,29,奈良県
3130,大門ダム,大和川,大門川,29,奈良県
3593,池津川取水ダム,新宮川,池津川,29,奈良県
3598,奥里ダム,新宮川,滝川,29,奈良県
1629,桜池,紀の川,松井川,30,和歌山県
1634,新池,紀の川,山田川,30,和歌山県
1637,新池,日高川,中津川,30,和歌山県
1638,大正池,広川,猿川,30,和歌山県
1639,尾曾谷ダム,日高川,高津尾川,30,和歌山県
1643,七川ダム,古座川,古座川,30,和歌山県
